Dv	E1	E2	E3	E4	E5	E6	E7	E8
2.524024024024024149e-02	-4.700826455616811256e-02	-4.478309147882578167e-02	7.292798438449264731e-02	7.426424407457765664e-02	-7.426424407457765664e-02	-7.292798438449264731e-02	4.478309147882578167e-02	4.700826455616811256e-02
2.544544544544544498e-02	-4.689145006370248198e-02	-4.466291735432172116e-02	7.303454508532718215e-02	7.436692523504821739e-02	-7.436692523504821739e-02	-7.303454508532718215e-02	4.466291735432172116e-02	4.689145006370248198e-02
2.565065065065065195e-02	-4.677460023751520146e-02	-4.454270983949004670e-02	7.314102037645645038e-02	7.446951878630052313e-02	-7.446951878630052313e-02	-7.314102037645645038e-02	4.454270983949004670e-02	4.677460023751520146e-02
2.585585585585585544e-02	-4.665771520783431464e-02	-4.442246906334430118e-02	7.324740991064034035e-02	7.457202438203890116e-02	-7.457202438203890116e-02	-7.324740991064034035e-02	4.442246906334430118e-02	4.665771520783431464e-02
2.606106106106106240e-02	-4.654079510452036744e-02	-4.430219515452817058e-02	7.335371333879452116e-02	7.467444167415518419e-02	-7.467444167415518419e-02	-7.335371333879452116e-02	4.430219515452817058e-02	4.654079510452036744e-02
2.626626626626626590e-02	-4.642384005705765121e-02	-4.418188824132618375e-02	7.345993030997585715e-02	7.477677031273269326e-02	-7.477677031273269326e-02	-7.345993030997585715e-02	4.418188824132618375e-02	4.642384005705765121e-02
2.647147147147146939e-02	-4.630685019456369511e-02	-4.406154845165203421e-02	7.356606047136828030e-02	7.487900994602890437e-02	-7.487900994602890437e-02	-7.356606047136828030e-02	4.406154845165203421e-02	4.630685019456369511e-02
2.667667667667667636e-02	-4.618982564578444361e-02	-4.394117591306377635e-02	7.367210346826759404e-02	7.498116022046109885e-02	-7.498116022046109885e-02	-7.367210346826759404e-02	4.394117591306377635e-02	4.618982564578444361e-02
2.688188188188187985e-02	-4.607276653912904113e-02	-4.382077075275471467e-02	7.377805894406712361e-02	7.508322078061845095e-02	-7.508322078061845095e-02	-7.377805894406712361e-02	4.382077075275471467e-02	4.607276653912904113e-02
2.708708708708708682e-02	-4.595567300259584265e-02	-4.370033309756602563e-02	7.388392654024242279e-02	7.518519126911826778e-02	-7.518519126911826778e-02	-7.388392654024242279e-02	4.370033309756602563e-02	4.595567300259584265e-02
2.729229229229229031e-02	-4.583854516385888617e-02	-4.357986307397875014e-02	7.398970589633627193e-02	7.528707132685037717e-02	-7.528707132685037717e-02	-7.398970589633627193e-02	4.357986307397875014e-02	4.583854516385888617e-02
2.749749749749749728e-02	-4.572138315022135358e-02	-4.345936080812023289e-02	7.409539664994344021e-02	7.538886059270379081e-02	-7.538886059270379081e-02	-7.409539664994344021e-02	4.345936080812023289e-02	4.572138315022135358e-02
2.770270270270270077e-02	-4.560418708862918474e-02	-4.333882642577110977e-02	7.420099843669529516e-02	7.549055870368139021e-02	-7.549055870368139021e-02	-7.420099843669529516e-02	4.333882642577110977e-02	4.560418708862918474e-02
2.790790790790790774e-02	-4.548695710567799561e-02	-4.321826005235712698e-02	7.430651089024396805e-02	7.559216529485947300e-02	-7.559216529485947300e-02	-7.430651089024396805e-02	4.321826005235712698e-02	4.548695710567799561e-02
2.811311311311311123e-02	-4.536969332760704826e-02	-4.309766181296138809e-02	7.441193364224703288e-02	7.569367999937257063e-02	-7.569367999937257063e-02	-7.441193364224703288e-02	4.309766181296138809e-02	4.536969332760704826e-02
2.831831831831831819e-02	-4.525239588030289389e-02	-4.297703183231764423e-02	7.451726632235119996e-02	7.579510244839868238e-02	-7.579510244839868238e-02	-7.451726632235119996e-02	4.297703183231764423e-02	4.525239588030289389e-02
2.852352352352352169e-02	-4.513506488930862925e-02	-4.285637023481510266e-02	7.462250855817668949e-02	7.589643227114384327e-02	-7.589643227114384327e-02	-7.462250855817668949e-02	4.285637023481510266e-02	4.513506488930862925e-02
2.872872872872872865e-02	-4.501770047981457079e-02	-4.273567714450642041e-02	7.472765997530068927e-02	7.599766909482687238e-02	-7.599766909482687238e-02	-7.472765997530068927e-02	4.273567714450642041e-02	4.501770047981457079e-02
2.893393393393393215e-02	-4.490030277667150793e-02	-4.261495268509898904e-02	7.483272019724096502e-02	7.609881254466376033e-02	-7.609881254466376033e-02	-7.483272019724096502e-02	4.261495268509898904e-02	4.490030277667150793e-02
2.913913913913913911e-02	-4.478287190438107190e-02	-4.249419697996721645e-02	7.493768884543970665e-02	7.619986224384653339e-02	-7.619986224384653339e-02	-7.493768884543970665e-02	4.249419697996721645e-02	4.478287190438107190e-02
2.934434434434434261e-02	-4.466540798710569998e-02	-4.237341015214589335e-02	7.504256553924633366e-02	7.630081781354934589e-02	-7.630081781354934589e-02	-7.504256553924633366e-02	4.237341015214589335e-02	4.466540798710569998e-02
2.954954954954954957e-02	-4.454791114867157065e-02	-4.225259232433496714e-02	7.514734989590104997e-02	7.640167887287996340e-02	-7.640167887287996340e-02	-7.514734989590104997e-02	4.225259232433496714e-02	4.454791114867157065e-02
2.975475475475475307e-02	-4.443038151256167162e-02	-4.213174361890697356e-02	7.525204153052360290e-02	7.650244503888503633e-02	-7.650244503888503633e-02	-7.525204153052360290e-02	4.213174361890697356e-02	4.443038151256167162e-02
2.995995995995996003e-02	-4.431281920192508411e-02	-4.201086415789895279e-02	7.535664005607195515e-02	7.660311592652851997e-02	-7.660311592652851997e-02	-7.535664005607195515e-02	4.201086415789895279e-02	4.431281920192508411e-02
3.016516516516516352e-02	-4.419522433958025104e-02	-4.188995406302456481e-02	7.546114508336052018e-02	7.670369114867513216e-02	-7.670369114867513216e-02	-7.546114508336052018e-02	4.188995406302456481e-02	4.419522433958025104e-02
3.037037037037037049e-02	-4.407759704800808670e-02	-4.176901345566653295e-02	7.556555622101945868e-02	7.680417031607383871e-02	-7.680417031607383871e-02	-7.556555622101945868e-02	4.176901345566653295e-02	4.407759704800808670e-02
3.057557557557557398e-02	-4.395993744936098346e-02	-4.164804245688272927e-02	7.566987307548260488e-02	7.690455303734092252e-02	-7.690455303734092252e-02	-7.566987307548260488e-02	4.164804245688272927e-02	4.395993744936098346e-02
3.078078078078078095e-02	-4.384224566546591345e-02	-4.152704118741258610e-02	7.577409525096917564e-02	7.700483891894313593e-02	-7.700483891894313593e-02	-7.577409525096917564e-02	4.152704118741258610e-02	4.384224566546591345e-02
3.098598598598598444e-02	-4.372452181781800312e-02	-4.140600976766915103e-02	7.587822234946629829e-02	7.710502756518060330e-02	-7.710502756518060330e-02	-7.587822234946629829e-02	4.140600976766915103e-02	4.372452181781800312e-02
3.119119119119119141e-02	-4.360676602758899872e-02	-4.128494831775170182e-02	7.598225397070973441e-02	7.720511857816926560e-02	-7.720511857816926560e-02	-7.598225397070973441e-02	4.128494831775170182e-02	4.360676602758899872e-02
3.139639639639639490e-02	-4.348897841563087452e-02	-4.116385695743678130e-02	7.608618971216629667e-02	7.730511155782375521e-02	-7.730511155782375521e-02	-7.608618971216629667e-02	4.116385695743678130e-02	4.348897841563087452e-02
3.160160160160160187e-02	-4.337115910246890083e-02	-4.104273580618616329e-02	7.619002916901428113e-02	7.740500610183929930e-02	-7.740500610183929930e-02	-7.619002916901428113e-02	4.104273580618616329e-02	4.337115910246890083e-02
3.180680680680680883e-02	-4.325330820831014417e-02	-4.092158498315145998e-02	7.629377193412503755e-02	7.750480180567424771e-02	-7.750480180567424771e-02	-7.629377193412503755e-02	4.092158498315145998e-02	4.325330820831014417e-02
3.201201201201200885e-02	-4.313542585304735999e-02	-4.080040460716894551e-02	7.639741759804402621e-02	7.760449826253193462e-02	-7.760449826253193462e-02	-7.639741759804402621e-02	4.080040460716894551e-02	4.313542585304735999e-02
3.221721721721721582e-02	-4.301751215625149866e-02	-4.067919479676249117e-02	7.650096574897136126e-02	7.770409506334242933e-02	-7.770409506334242933e-02	-7.650096574897136126e-02	4.067919479676249117e-02	4.301751215625149866e-02
3.242242242242242278e-02	-4.289956723718107989e-02	-4.055795567015300918e-02	7.660441597274247894e-02	7.780359179674406489e-02	-7.780359179674406489e-02	-7.660441597274247894e-02	4.055795567015300918e-02	4.289956723718107989e-02
3.262762762762762975e-02	-4.278159121478483651e-02	-4.043668734524886316e-02	7.670776785281531451e-02	7.790298804907051788e-02	-7.790298804907051788e-02	-7.670776785281531451e-02	4.043668734524886316e-02	4.278159121478483651e-02
3.283283283283282977e-02	-4.266358420769528204e-02	-4.031538993965844142e-02	7.681102097022324271e-02	7.800228340430956364e-02	-7.800228340430956364e-02	-7.681102097022324271e-02	4.031538993965844142e-02	4.266358420769528204e-02
3.303803803803803674e-02	-4.254554633423737742e-02	-4.019406357068214253e-02	7.691417490359397924e-02	7.810147744411825854e-02	-7.810147744411825854e-02	-7.691417490359397924e-02	4.019406357068214253e-02	4.254554633423737742e-02
3.324324324324324370e-02	-4.242747771243154942e-02	-4.007270835531900888e-02	7.701722922910508862e-02	7.820056974778054337e-02	-7.820056974778054337e-02	-7.701722922910508862e-02	4.007270835531900888e-02	4.242747771243154942e-02
3.344844844844845067e-02	-4.230937845998683500e-02	-3.995132441027181291e-02	7.712018352046846881e-02	7.829955989219407331e-02	-7.829955989219407331e-02	-7.712018352046846881e-02	3.995132441027181291e-02	4.230937845998683500e-02
3.365365365365365069e-02	-4.219124869431004760e-02	-3.982991185194198480e-02	7.722303734890924309e-02	7.839844745185035879e-02	-7.839844745185035879e-02	-7.722303734890924309e-02	3.982991185194198480e-02	4.219124869431004760e-02
3.385885885885885765e-02	-4.207308853250792818e-02	-3.970847079643230471e-02	7.732579028314476299e-02	7.849723199881500357e-02	-7.849723199881500357e-02	-7.732579028314476299e-02	3.970847079643230471e-02	4.207308853250792818e-02
3.406406406406406462e-02	-4.195489809138167742e-02	-3.958700135955578459e-02	7.742844188936429117e-02	7.859591310270792885e-02	-7.859591310270792885e-02	-7.742844188936429117e-02	3.958700135955578459e-02	4.195489809138167742e-02
3.426926926926927158e-02	-4.183667748743581660e-02	-3.946550365682706396e-02	7.753099173120764354e-02	7.869449033068293131e-02	-7.869449033068293131e-02	-7.753099173120764354e-02	3.946550365682706396e-02	4.183667748743581660e-02
3.447447447447447161e-02	-4.171842683687397579e-02	-3.934397780347392848e-02	7.763343936975113102e-02	7.879296324740742152e-02	-7.879296324740742152e-02	-7.763343936975113102e-02	3.934397780347392848e-02	4.171842683687397579e-02
3.467967967967967857e-02	-4.160014625560867763e-02	-3.922242391442930937e-02	7.773578436345471299e-02	7.889133141504188484e-02	-7.889133141504188484e-02	-7.773578436345471299e-02	3.922242391442930937e-02	4.160014625560867763e-02
3.488488488488488554e-02	-4.148183585925361433e-02	-3.910084210433892316e-02	7.783802626818514536e-02	7.898959439321869003e-02	-7.898959439321869003e-02	-7.783802626818514536e-02	3.910084210433892316e-02	4.148183585925361433e-02
3.509009009009009250e-02	-4.136349576312908782e-02	-3.897923248756430398e-02	7.794016463716441079e-02	7.908775173902152233e-02	-7.908775173902152233e-02	-7.794016463716441079e-02	3.897923248756430398e-02	4.136349576312908782e-02
3.529529529529529253e-02	-4.124512608226833105e-02	-3.885759517818123537e-02	7.804219902095194117e-02	7.918580300696433094e-02	-7.918580300696433094e-02	-7.804219902095194117e-02	3.885759517818123537e-02	4.124512608226833105e-02
3.550050050050049949e-02	-4.112672693141028457e-02	-3.873593028997654453e-02	7.814412896742395365e-02	7.928374774896934651e-02	-7.928374774896934651e-02	-7.814412896742395365e-02	3.873593028997654453e-02	4.112672693141028457e-02
3.570570570570570645e-02	-4.100829842500619549e-02	-3.861423793646272945e-02	7.824595402175754666e-02	7.938158551434572330e-02	-7.938158551434572330e-02	-7.824595402175754666e-02	3.861423793646272945e-02	4.100829842500619549e-02
3.591091091091091342e-02	-4.088984067722442606e-02	-3.849251823086782126e-02	7.834767372638165583e-02	7.947931584977219188e-02	-7.947931584977219188e-02	-7.834767372638165583e-02	3.849251823086782126e-02	4.088984067722442606e-02
3.611611611611611344e-02	-4.077135380194321645e-02	-3.837077128613931853e-02	7.844928762098780928e-02	7.957693829925294171e-02	-7.957693829925294171e-02	-7.844928762098780928e-02	3.837077128613931853e-02	4.077135380194321645e-02
3.632132132132132041e-02	-4.065283791275889347e-02	-3.824899721495253480e-02	7.855079524248613498e-02	7.967445240413058294e-02	-7.967445240413058294e-02	-7.855079524248613498e-02	3.824899721495253480e-02	4.065283791275889347e-02
3.652652652652652737e-02	-4.053429312298881260e-02	-3.812719612970218858e-02	7.865219612498756951e-02	7.977185770303901746e-02	-7.977185770303901746e-02	-7.865219612498756951e-02	3.812719612970218858e-02	4.053429312298881260e-02
3.673173173173173434e-02	-4.041571954566504365e-02	-3.800536814251388729e-02	7.875348979976766473e-02	7.986915373190975331e-02	-7.986915373190975331e-02	-7.875348979976766473e-02	3.800536814251388729e-02	4.041571954566504365e-02
3.693693693693693436e-02	-4.029711729354382155e-02	-3.788351336523554380e-02	7.885467579526615756e-02	7.996634002383061490e-02	-7.996634002383061490e-02	-7.885467579526615756e-02	3.788351336523554380e-02	4.029711729354382155e-02
3.714214214214214133e-02	-4.017848647910081394e-02	-3.776163190944570314e-02	7.895575363702457550e-02	8.006341610925991892e-02	-8.006341610925991892e-02	-7.895575363702457550e-02	3.776163190944570314e-02	4.017848647910081394e-02
3.734734734734734829e-02	-4.005982721454070389e-02	-3.763972388645674128e-02	7.905672284770390301e-02	8.016038151576619641e-02	-8.016038151576619641e-02	-7.905672284770390301e-02	3.763972388645674128e-02	4.005982721454070389e-02
3.755255255255255525e-02	-3.994113961178944600e-02	-3.751778940730862710e-02	7.915758294703263698e-02	8.025723576812253401e-02	-8.025723576812253401e-02	-7.915758294703263698e-02	3.751778940730862710e-02	3.994113961178944600e-02
3.775775775775775528e-02	-3.982242378250011594e-02	-3.739582858277558375e-02	7.925833345178320832e-02	8.035397838826255357e-02	-8.035397838826255357e-02	-7.925833345178320832e-02	3.739582858277558375e-02	3.982242378250011594e-02
3.796296296296296224e-02	-3.970367983805832973e-02	-3.727384152337048090e-02	7.935897387575911732e-02	8.045060889523497627e-02	-8.045060889523497627e-02	-7.935897387575911732e-02	3.727384152337048090e-02	3.970367983805832973e-02
3.816816816816816921e-02	-3.958490788957482603e-02	-3.715182833933897838e-02	7.945950372973897835e-02	8.054712680521416979e-02	-8.054712680521416979e-02	-7.945950372973897835e-02	3.715182833933897838e-02	3.958490788957482603e-02
3.837337337337337617e-02	-3.946610804789346671e-02	-3.702978914066459154e-02	7.955992252149009236e-02	8.064353163144930003e-02	-8.064353163144930003e-02	-7.955992252149009236e-02	3.702978914066459154e-02	3.946610804789346671e-02
3.857857857857857620e-02	-3.934728042359392219e-02	-3.690772403704848520e-02	7.966022975571486475e-02	8.073982288424567944e-02	-8.073982288424567944e-02	-7.966022975571486475e-02	3.690772403704848520e-02	3.934728042359392219e-02
3.878378378378378316e-02	-3.922842512698582196e-02	-3.678563313803256268e-02	7.976042493402547839e-02	8.083600007094111917e-02	-8.083600007094111917e-02	-7.976042493402547839e-02	3.678563313803256268e-02	3.922842512698582196e-02
3.898898898898899013e-02	-3.910954226811726164e-02	-3.666351655274574517e-02	7.986050755493334652e-02	8.093206269588727741e-02	-8.093206269588727741e-02	-7.986050755493334652e-02	3.666351655274574517e-02	3.910954226811726164e-02
3.919419419419419709e-02	-3.899063195677127114e-02	-3.654137439016824640e-02	7.996047711378365119e-02	8.102801026039217758e-02	-8.102801026039217758e-02	-7.996047711378365119e-02	3.654137439016824640e-02	3.899063195677127114e-02
3.939939939939939711e-02	-3.887169430247394697e-02	-3.641920675899668058e-02	8.006033310277768655e-02	8.112384226274046983e-02	-8.112384226274046983e-02	-8.006033310277768655e-02	3.641920675899668058e-02	3.887169430247394697e-02
3.960460460460460408e-02	-3.875272941448706931e-02	-3.629701376767313636e-02	8.016007501090467724e-02	8.121955819813445054e-02	-8.121955819813445054e-02	-8.016007501090467724e-02	3.629701376767313636e-02	3.875272941448706931e-02
3.980980980980981104e-02	-3.863373740181505478e-02	-3.617479552439270551e-02	8.025970232393776771e-02	8.131515755867434192e-02	-8.131515755867434192e-02	-8.025970232393776771e-02	3.617479552439270551e-02	3.863373740181505478e-02
4.001501501501501107e-02	-3.851471837320830094e-02	-3.605255213709694651e-02	8.035921452437200241e-02	8.141063983333382548e-02	-8.141063983333382548e-02	-8.035921452437200241e-02	3.605255213709694651e-02	3.851471837320830094e-02
4.022022022022021803e-02	-3.839567243715710787e-02	-3.593028371347691680e-02	8.045861109144075707e-02	8.150600450793993312e-02	-8.150600450793993312e-02	-8.045861109144075707e-02	3.593028371347691680e-02	3.839567243715710787e-02
